symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2024-12-06 00:00:00+05:30,58.137566980682706,1894.7969401927392,1879.6578067011108,1875.5530029296874,-0.006434582178964421,-0.6051584534783169,0.0163779178943267,20.1500244140625,0.028193898503717958,WATCH
INFY.NS,2024-12-09 00:00:00+05:30,68.47827441778367,1900.042955505707,1883.847541721392,1876.1200024414063,0.0006502288723082561,0.19626337442571096,0.016154544758093813,33.9500732421875,0.028851401915951484,WATCH
INFY.NS,2024-12-10 00:00:00+05:30,69.63833566087995,1908.8624270188739,1890.0096852553665,1877.0860034179686,0.012944155172740945,0.44454592135721205,0.015639076035877806,24.4000244140625,-0.0012060750801157862,WATCH
INFY.NS,2024-12-11 00:00:00+05:30,71.13122581837771,1920.7328992725443,1898.023050889528,1878.43400390625,0.013137961532645015,-0.1861252961778782,0.016060513428283133,49.6500244140625,-0.02634044999464205,WATCH
INFY.NS,2024-12-12 00:00:00+05:30,65.34492666495743,1932.7814630411724,1906.497046042906,1880.6620043945313,0.006509118064495389,0.2858394161745872,0.008966549016987797,130.3499755859375,-0.03155508362952944,SELL
INFY.NS,2024-12-13 00:00:00+05:30,69.90591345593094,1944.9484608831183,1915.3735131980459,1882.56900390625,0.006391520468985945,-0.17013538879595425,0.008705565371998165,141.8499755859375,-0.04533175204141344,SELL
INFY.NS,2024-12-16 00:00:00+05:30,60.68835615639026,1951.3305677822102,1921.5331832580534,1884.3020043945312,-0.009826425375584313,-0.41834802029502716,0.01007370176909315,100.25,-0.03669100407692208,SELL
INFY.NS,2024-12-17 00:00:00+05:30,59.845054509570716,1955.925005564706,1926.777639670233,1885.4710034179689,-0.0017424171900247698,0.8629811738251314,0.010294264452091709,84.5,-0.030279255451369592,SELL
INFY.NS,2024-12-18 00:00:00+05:30,80.73259409161957,1960.147736264589,1931.7654858363119,1886.3680029296875,0.0012901188200051816,-0.4727123325388699,0.010152214851135882,89.9000244140625,-0.03696032312442759,SELL
INFY.NS,2024-12-19 00:00:00+05:30,69.11923903757527,1957.6117753386409,1933.1401968206512,1886.3210009765626,-0.016648598052561803,0.7374108831482054,0.009659228264913024,11.3499755859375,-0.034014979361197545,SELL
